epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc,flash_pr_auc,flash_roc_auc,peak_pr_auc,peak_roc_auc,acc_pr_auc,acc_roc_auc,flash_n_valid,peak_n_valid,acc_n_valid
11,4.230949186816489,0.13606958998974011,0.70262911726229,0.1192331381243844,0.1601970696884108,0.15385406524545078,0.40879035687022847,0.908841336228401,0.6323427407703494,0.8608111961301772,0.2841175022059482,0.8643903433051771,311584,311631,311255
12,4.2171445158237315,0.13577424991228504,0.701331772902763,0.11944013973975491,0.14815621211619234,0.1291398753623924,0.40902867651183306,0.909439702545533,0.6358028104817449,0.8633043991040011,0.27824557587813786,0.865844856768046,311584,311631,311255
13,4.203835996472062,0.13738707671402742,0.6983085210538122,0.11339338445386087,0.14582450029269597,0.13148207471600623,0.41339909642404343,0.9100601844957745,0.6391085740639805,0.8636522843853236,0.2848659643131658,0.8651439176519655,311584,311631,311255
14,4.19864367923125,0.1354408437882644,0.6985500664476594,0.12431439635306674,0.15301961825635368,0.14175514514470186,0.4079213164068789,0.9093719201629644,0.6345501670151549,0.8626812380755299,0.276321974354427,0.8655159207088986,311584,311631,311255
15,4.177863505418224,0.13564552127980734,0.6970870148760464,0.12864720083487668,0.15860426207497116,0.15492646631823803,0.4106910058286734,0.9077560869403039,0.6362407370638439,0.8623022751888099,0.28580032109706466,0.866676435705346,311584,311631,311255
16,4.16289046075609,0.13734455556464334,0.7022103991733462,0.10748382280294155,0.14454596538754977,0.11476360551843956,0.40803956358773896,0.9081035335755452,0.632984324330135,0.8611594672152951,0.2770344984734421,0.8615057979000906,311584,311631,311255
17,4.1508531055727795,0.1350533484099173,0.694214664134343,0.11803076379358768,0.14804064304566078,0.12107156330421157,0.4168857895625768,0.9107388887167549,0.6394352146314972,0.8635131315268245,0.279865358807172,0.865047788694655,311584,311631,311255
18,4.144770741018228,0.13501311190757342,0.6978873393566507,0.10663950268999761,0.14365955893444987,0.12573602942818304,0.4131238592211097,0.9102259847720915,0.6382384375246757,0.8637549357252574,0.28406010771279266,0.8651551353133707,311584,311631,311255
19,4.125582001031023,0.13611196721206298,0.6963594376275036,0.11601633351892313,0.14639775055452206,0.12026645418555577,0.41037946935044967,0.9071769290412695,0.6369056984942095,0.8612808459188299,0.28335486674930704,0.8633184166583058,311584,311631,311255
20,4.118901575571739,0.135718676189402,0.6943792927489398,0.12207069635822962,0.1566577434178023,0.1425136134080924,0.41319329793191184,0.9082378221031373,0.6350175402739673,0.8600280845343609,0.28356927539900334,0.86177016469336,311584,311631,311255
21,4.1095952516967555,0.1341254507083582,0.6994250763185568,0.11720098807481374,0.1491914454743429,0.13031329850630216,0.4123395756523094,0.9098901063761322,0.6403832789884987,0.8638417896115089,0.28792138004485746,0.8658417677378402,311584,311631,311255
22,4.09490469451452,0.13524817006836096,0.6970839674973159,0.11853542339543115,0.15325248715305445,0.13433296107412718,0.41194770823941257,0.9092616005909435,0.6376914273790835,0.8633008858076492,0.287117626015421,0.8657031363692897,311584,311631,311255
23,4.086392278950398,0.13503950145395752,0.7042556853027112,0.13663237174944992,0.16554957301338707,0.16076515957704773,0.4119812752594482,0.9096697126067792,0.6398517166634846,0.8636699275378954,0.2877052635631431,0.8645282975457476,311584,311631,311255
24,4.076800383599635,0.13563550388739032,0.6970926526009481,0.11442919345683303,0.14849416308090016,0.12575913313668902,0.4153162166681596,0.9105419344265291,0.636385387138904,0.8613230028503382,0.2854898351181481,0.8620500064865655,311584,311631,311255
25,4.061762549999843,0.13430193739007015,0.6970376663537897,0.11735594733761019,0.1532076748118104,0.1341714013404066,0.4154314821725038,0.9102221546136468,0.634902405041156,0.8616729465490388,0.28006649254367344,0.8595194264439947,311584,311631,311255
26,4.055284979826118,0.13469437169818085,0.6957802313803013,0.12365068341265315,0.15221755558619532,0.13937729340192226,0.41652410341846946,0.9110360037983704,0.6390485245672297,0.8630722292099646,0.2827822668020084,0.8638676409666486,311584,311631,311255
27,4.041713322391268,0.13570387356627395,0.7014585939501267,0.1243593299880745,0.16101071357530966,0.14391590100302204,0.41303422390482647,0.9098999927247645,0.6347515368344399,0.8613281689582637,0.28044083091753147,0.8611519481744512,311584,311631,311255
28,4.037932376400203,0.13519167281258918,0.6998481425346778,0.11330961119703002,0.15026978239898295,0.1325472025904037,0.41556080213810836,0.9105042222163877,0.6377311547176652,0.8624306012186853,0.2815245768682592,0.864016996384126,311584,311631,311255
29,4.025347167302387,0.13433354068547487,0.6965627981920139,0.12057344822908937,0.15647331264474423,0.13544477774768857,0.41638965994694654,0.911008566240241,0.6359148704105726,0.8614151240418217,0.28266040881243215,0.8615083183638965,311584,311631,311255
30,4.017665024838458,0.13557581315652664,0.6988205294305693,0.1147865070934866,0.15007709513582154,0.12943664171704916,0.40823713792261707,0.9073662157855533,0.6321297805385203,0.8584297839546025,0.2731143562274407,0.8579458728873193,311584,311631,311255
31,4.0085142890878975,0.13591677509897263,0.7010847759627387,0.11956252740560952,0.15358793268607865,0.13913240648158998,0.4153958185918959,0.9097749981766059,0.6327822800471564,0.8611997424018417,0.2789648065729905,0.8610797446637128,311584,311631,311255
